EntrezGeneId	geneSymbol	geneName	diseaseId	diseaseName	score	NumberOfPubmeds	associationType									
84002	B3GNT5	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
57410	SCYL1	SCY1-like 1 (S. cerevisiae)	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
388372	CCL4L2	chemokine (C-C motif) ligand 4-like 2	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
3934	LCN2	lipocalin 2	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
1215	CMA1	"chymase 1, mast cell"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
56648	EIF5A2	eukaryotic translation initiation factor 5A2	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
482	ATP1B2	"ATPase, Na+/K+ transporting, beta 2 polypeptide"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
57124	CD248	"CD248 molecule, endosialin"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
2103	ESRRB	estrogen-related receptor beta	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
2158	F9	coagulation factor IX	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
330	BIRC3	baculoviral IAP repeat containing 3	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
208	AKT2	v-akt murine thymoma viral oncogene homolog 2	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
4218	RAB8A	"RAB8A, member RAS oncogene family"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
8190	MIA	melanoma inhibitory activity	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
113451	ADC	arginine decarboxylase	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
4100	MAGEA1	"melanoma antigen family A, 1 (directs expression of antigen MZ2-E)"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
10461	MERTK	c-mer proto-oncogene tyrosine kinase	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
6373	CXCL11	chemokine (C-X-C motif) ligand 11	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
4321	MMP12	matrix metallopeptidase 12 (macrophage elastase)	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
128408	BHLHE23	"basic helix-loop-helix family, member e23"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
5727	PTCH1	patched 1	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
961	CD47	CD47 molecule	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
23595	ORC3	"origin recognition complex, subunit 3"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
51703	ACSL5	acyl-CoA synthetase long-chain family member 5	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
58155	PTBP2	polypyrimidine tract binding protein 2	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
2932	GSK3B	glycogen synthase kinase 3 beta	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
3783	KCNN4	"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
435	ASL	argininosuccinate lyase	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
3250	HPR	haptoglobin-related protein	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
3781	KCNN2	"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
2908	NR3C1	"nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
1213	CLTC	"clathrin, heavy chain (Hc)"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
8613	PPAP2B	phosphatidic acid phosphatase type 2B	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
1555	CYP2B6	"cytochrome P450, family 2, subfamily B, polypeptide 6"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
2250	FGF5	fibroblast growth factor 5	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
56898	BDH2	"3-hydroxybutyrate dehydrogenase, type 2"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
10915	TCERG1	transcription elongation regulator 1	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
1525	CXADR	coxsackie virus and adenovirus receptor	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
91544	UBXN11	UBX domain protein 11	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
3913	LAMB2	"laminin, beta 2 (laminin S)"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
328	APEX1	APEX nuclease (multifunctional DNA repair enzyme) 1	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
3832	KIF11	kinesin family member 11	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
6941	TCF19	transcription factor 19	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
3339	HSPG2	heparan sulfate proteoglycan 2	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
4089	SMAD4	SMAD family member 4	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
10023	FRAT1	frequently rearranged in advanced T-cell lymphomas	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
83985	SPNS1	spinster homolog 1 (Drosophila)	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
5176	SERPINF1	"serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
83667	SESN2	sestrin 2	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
80381	CD276	CD276 molecule	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
29072	SETD2	SET domain containing 2	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
10268	RAMP3	receptor (G protein-coupled) activity modifying protein 3	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
8356	HIST1H3J	"histone cluster 1, H3j"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
4297	KMT2A	lysine (K)-specific methyltransferase 2A	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
6351	CCL4	chemokine (C-C motif) ligand 4	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
8926	SNURF	SNRPN upstream reading frame	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
10948	STARD3	StAR-related lipid transfer (START) domain containing 3	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
51776	ZAK	sterile alpha motif and leucine zipper containing kinase AZK	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
60506	NYX	nyctalopin	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
5311	PKD2	polycystic kidney disease 2 (autosomal dominant)	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
9276	COPB2	"coatomer protein complex, subunit beta 2 (beta prime)"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
7043	TGFB3	"transforming growth factor, beta 3"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
3627	CXCL10	chemokine (C-X-C motif) ligand 10	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
1040	CDS1	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 1	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
3579	CXCR2	chemokine (C-X-C motif) receptor 2	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
1910	EDNRB	endothelin receptor type B	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
8945	BTRC	beta-transducin repeat containing E3 ubiquitin protein ligase	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
85443	DCLK3	doublecortin-like kinase 3	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
1499	CTNNB1	"catenin (cadherin-associated protein), beta 1, 88kDa"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
59067	IL21	interleukin 21	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
54209	TREM2	triggering receptor expressed on myeloid cells 2	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
23261	CAMTA1	calmodulin binding transcription activator 1	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
6376	CX3CL1	chemokine (C-X3-C motif) ligand 1	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
51099	ABHD5	abhydrolase domain containing 5	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
23218	NBEAL2	neurobeachin-like 2	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
248	ALPI	"alkaline phosphatase, intestinal"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
5965	RECQL	RecQ protein-like (DNA helicase Q1-like)	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
1629	DBT	dihydrolipoamide branched chain transacylase E2	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
1649	DDIT3	DNA-damage-inducible transcript 3	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
8671	SLC4A4	"solute carrier family 4 (sodium bicarbonate cotransporter), member 4"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
6422	SFRP1	secreted frizzled-related protein 1	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
3642	INSM1	insulinoma-associated 1	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
170626	XAGE3	"X antigen family, member 3"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
10633	RASL10A	"RAS-like, family 10, member A"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
60386	SLC25A19	"solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
9315	NREP	neuronal regeneration related protein	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
4507	MTAP	methylthioadenosine phosphorylase	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
11186	RASSF1	Ras association (RalGDS/AF-6) domain family member 1	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
6341	SCO1	SCO1 cytochrome c oxidase assembly protein	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
1509	CTSD	cathepsin D	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
2641	GCG	glucagon	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
56288	PARD3	par-3 family cell polarity regulator	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
8836	GGH	"gamma-glutamyl hydrolase (conjugase, folylpolygammaglutamyl hydrolase)"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
2194	FASN	fatty acid synthase	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
89795	NAV3	neuron navigator 3	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
7225	TRPC6	"transient receptor potential cation channel, subfamily C, member 6"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
10010	TANK	TRAF family member-associated NFKB activator	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
65056	GPBP1	GC-rich promoter binding protein 1	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
27087	B3GAT1	"beta-1,3-glucuronyltransferase 1 (glucuronosyltransferase P)"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
6209	RPS15	ribosomal protein S15	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
2023	ENO1	"enolase 1, (alpha)"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
54567	DLL4	delta-like 4 (Drosophila)	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
6936	GCFC2	GC-rich sequence DNA-binding factor 2	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
23607	CD2AP	CD2-associated protein	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
25824	PRDX5	peroxiredoxin 5	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
6515	SLC2A3	"solute carrier family 2 (facilitated glucose transporter), member 3"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
2033	EP300	E1A binding protein p300	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
8034	SLC25A16	"solute carrier family 25 (mitochondrial carrier; Graves disease autoantigen), member 16"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
4860	PNP	purine nucleoside phosphorylase	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
60672	MIIP	migration and invasion inhibitory protein	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
1444	CSHL1	chorionic somatomammotropin hormone-like 1	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
650	BMP2	bone morphogenetic protein 2	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
3206	HOXA10	homeobox A10	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
51517	NCKIPSD	NCK interacting protein with SH3 domain	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
3691	ITGB4	"integrin, beta 4"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
7175	TPR	"translocated promoter region, nuclear basket protein"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
55643	BTBD2	BTB (POZ) domain containing 2	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
5307	PITX1	paired-like homeodomain 1	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
55354	ORF1	"uncharacterized protein, clone pT-Adv JuaX22"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
8355	HIST1H3G	"histone cluster 1, H3g"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
8288	EPX	eosinophil peroxidase	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
6925	TCF4	transcription factor 4	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
3399	ID3	"inhibitor of DNA binding 3, dominant negative helix-loop-helix protein"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
168400	DDX53	DEAD (Asp-Glu-Ala-Asp) box polypeptide 53	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
1657	DMXL1	Dmx-like 1	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
56654	NPDC1	"neural proliferation, differentiation and control, 1"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
2041	EPHA1	EPH receptor A1	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
3620	IDO1	"indoleamine 2,3-dioxygenase 1"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
1003	CDH5	"cadherin 5, type 2 (vascular endothelium)"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
5079	PAX5	paired box 5	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
51393	TRPV2	"transient receptor potential cation channel, subfamily V, member 2"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
1647	GADD45A	"growth arrest and DNA-damage-inducible, alpha"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
9564	BCAR1	breast cancer anti-estrogen resistance 1	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
23371	TENC1	tensin like C1 domain containing phosphatase (tensin 2)	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
4486	MST1R	macrophage stimulating 1 receptor (c-met-related tyrosine kinase)	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
3235	HOXD9	homeobox D9	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
5310	PKD1	polycystic kidney disease 1 (autosomal dominant)	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
26823	RNU12-2P	"RNA, U12 small nuclear 2, pseudogene"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
1616	DAXX	death-domain associated protein	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
5606	MAP2K3	mitogen-activated protein kinase kinase 3	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
27259	HPLH1	hemophagocytic lymphohistiocytosis 1	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
10320	IKZF1	IKAROS family zinc finger 1 (Ikaros)	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
64123	ELTD1	"EGF, latrophilin and seven transmembrane domain containing 1"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
4804	NGFR	nerve growth factor receptor	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
9122	SLC16A4	"solute carrier family 16, member 4"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
2719	GPC3	glypican 3	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
2525	FUT3	"fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group)"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
3483	IGFALS	"insulin-like growth factor binding protein, acid labile subunit"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
6493	SIM2	single-minded family bHLH transcription factor 2	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
285193	DUSP28	dual specificity phosphatase 28	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
975	CD81	CD81 molecule	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
51363	CHST15	carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
914	CD2	CD2 molecule	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
51379	CRLF3	cytokine receptor-like factor 3	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
5782	PTPN12	"protein tyrosine phosphatase, non-receptor type 12"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
8837	CFLAR	CASP8 and FADD-like apoptosis regulator	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
6857	SYT1	synaptotagmin I	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
3908	LAMA2	"laminin, alpha 2"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
56287	GKN1	gastrokine 1	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
10148	EBI3	Epstein-Barr virus induced 3	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
2744	GLS	glutaminase	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
8353	HIST1H3E	"histone cluster 1, H3e"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
4756	NEO1	neogenin 1	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
658	BMPR1B	"bone morphogenetic protein receptor, type IB"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
140690	CTCFL	CCCTC-binding factor (zinc finger protein)-like	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
5627	PROS1	protein S (alpha)	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
6695	SPOCK1	"sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 1"	umls:C0017636	Glioblastoma	0.000298558	1	Biomarker									
